Accession	Organism	Kingdom	Sequence length	SP cleavage	label	N-term transmembrane	fold
Q925D4	Rattus norvegicus	Metazoa	263		0	True	4
Q9SFB0	Arabidopsis thaliana	Viridiplantae	526		0	True	1
Q8BG07	Mus musculus	Metazoa	503		0	False	0
O95625	Homo sapiens	Metazoa	1053		0	False	0
Q9JKD9	Mus musculus	Metazoa	465		0	False	0
Q5TB30	Homo sapiens	Metazoa	811		0	False	1
Q9VVV9	Drosophila melanogaster	Metazoa	928		0	False	1
P16048	Pisum sativum	Viridiplantae	165		0	False	4
P38824	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	151		0	False	4
Q03694	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	420		0	False	2
O04492	Arabidopsis thaliana	Viridiplantae	419		0	False	0
Q9Z1N1	Rattus norvegicus	Metazoa	339		0	False	1
Q7S4Y4	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	90		0	False	1
Q4WW97	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	292		0	False	3
Q9UT46	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	508		0	False	0
P36112	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	540		0	True	0
P38302	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	140		0	False	0
Q9HBH1	Homo sapiens	Metazoa	243		0	False	3
Q4PSK3	Arabidopsis thaliana	Viridiplantae	124		0	False	4
Q5S006	Mus musculus	Metazoa	2527		0	False	3
Q7XBS0	Oryza sativa subsp. japonica	Viridiplantae	721		0	True	4
Q8GZA8	Arabidopsis thaliana	Viridiplantae	237		0	False	0
Q8NC56	Homo sapiens	Metazoa	503		0	False	3
Q8WXI9	Homo sapiens	Metazoa	593		0	False	4
P32799	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	129		0	True	2
P23249	Mus musculus	Metazoa	1004		0	False	4
P82130	Spinacia oleracea	Viridiplantae	183		0	False	2
Q0WNP3	Arabidopsis thaliana	Viridiplantae	617		0	False	2
Q9LG26	Arabidopsis thaliana	Viridiplantae	689		0	False	4
P38885	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	310		0	False	2
Q54SM3	Dictyostelium discoideum	Other	179		0	False	3
Q04781	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1562		0	False	4
Q8R1N0	Mus musculus	Metazoa	363		0	False	4
O23342	Arabidopsis thaliana	Viridiplantae	177		0	False	0
Q8WXX5	Homo sapiens	Metazoa	260		0	False	2
P27472	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	705		0	False	1
O35253	Mus musculus	Metazoa	426		0	False	1
Q9W261	Drosophila melanogaster	Metazoa	775		0	False	3
O94708	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	394		0	False	3
Q9BT23	Homo sapiens	Metazoa	127		0	False	2
Q17390	Caenorhabditis elegans	Metazoa	791		0	False	4
Q9BQP7	Homo sapiens	Metazoa	344		0	False	4
Q06405	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	101		0	False	4
Q5VY09	Homo sapiens	Metazoa	327		0	False	3
P98200	Mus musculus	Metazoa	1148		0	True	3
Q15424	Homo sapiens	Metazoa	915		0	False	2
P21827	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	482		0	False	4
P42925	Mus musculus	Metazoa	194		0	True	4
P97376	Mus musculus	Metazoa	258		0	False	3
O74880	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	360		0	False	4
Q06163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	884		0	False	2
Q9VVA8	Drosophila melanogaster	Metazoa	78		0	True	4
Q9JMB1	Mus musculus	Metazoa	375		0	False	1
Q8SAB7	Arabidopsis thaliana	Viridiplantae	1830		0	False	2
Q10R09	Oryza sativa subsp. japonica	Viridiplantae	310		0	False	1
Q8VIJ5	Rattus norvegicus	Metazoa	916		0	False	2
Q0JJ05	Oryza sativa subsp. japonica	Viridiplantae	987		0	False	3
A0A5K7RLP0	Mus musculus	Metazoa	589		0	False	0
Q9Y5Y3	Homo sapiens	Metazoa	372		0	True	0
Q6RFH5	Homo sapiens	Metazoa	385		0	False	0
Q8WXG6	Homo sapiens	Metazoa	1647		0	False	1
Q9LIQ9	Arabidopsis thaliana	Viridiplantae	714		0	False	3
A9Y0K8	Medicago truncatula	Viridiplantae	313		0	False	3
Q96KG9	Homo sapiens	Metazoa	808		0	False	0
Q9BUI4	Homo sapiens	Metazoa	534		0	False	2
Q80WE4	Mus musculus	Metazoa	1774		0	False	2
Q12018	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	815		0	False	0
Q9SHE8	Arabidopsis thaliana	Viridiplantae	221		0	False	3
D3ZKB9	Rattus norvegicus	Metazoa	1072		0	False	2
Q9UK73	Homo sapiens	Metazoa	627		0	False	3
Q8L627	Arabidopsis thaliana	Viridiplantae	375		0	False	0
Q9NQC3	Homo sapiens	Metazoa	1192		0	False	0
Q39134	Arabidopsis thaliana	Viridiplantae	476		0	True	3
Q9NYG5	Homo sapiens	Metazoa	84		0	False	4
Q9S745	Arabidopsis thaliana	Viridiplantae	541		0	False	4
Q9BW66	Homo sapiens	Metazoa	212		0	False	4
Q9FFZ1	Arabidopsis thaliana	Viridiplantae	484		0	False	1
P37107	Arabidopsis thaliana	Viridiplantae	564		0	False	4
Q9Y6N9	Homo sapiens	Metazoa	552		0	False	1
Q8W487	Arabidopsis thaliana	Viridiplantae	250		0	False	1
Q9UM54	Homo sapiens	Metazoa	1294		0	False	3
O43716	Homo sapiens	Metazoa	136		0	False	0
P54939	Gallus gallus	Metazoa	2541		0	False	4
Q6Q4D0	Arabidopsis thaliana	Viridiplantae	1311		0	False	1
Q90ZA1	Xenopus laevis	Metazoa	631		0	False	0
Q15022	Homo sapiens	Metazoa	739		0	False	0
O59793	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	384		0	False	2
Q9FYT6	Zea mays	Viridiplantae	715		0	False	1
P38250	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	946		0	False	3
P51163	Mus musculus	Metazoa	265		0	False	1
Q9BPX6	Homo sapiens	Metazoa	476		0	False	1
Q9QYJ6	Rattus norvegicus	Metazoa	794		0	False	3
Q01532	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	483		0	False	4
P40368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	713		0	False	2
Q61464	Mus musculus	Metazoa	1960		0	False	2
Q9SL92	Arabidopsis thaliana	Viridiplantae	367		0	False	4
Q9Y4L5	Homo sapiens	Metazoa	304		0	False	0
Q08058	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	207		0	False	2
Q9Y2K1	Homo sapiens	Metazoa	713		0	False	4
Q54ET6	Dictyostelium discoideum	Other	2364		0	False	0
Q8SWX0	Drosophila melanogaster	Metazoa	167		0	False	0
P41046	Drosophila melanogaster	Metazoa	550		0	False	3
Q9BUV0	Homo sapiens	Metazoa	290		0	False	3
Q9Y4E1	Homo sapiens	Metazoa	1341		0	False	3
Q9VLL3	Drosophila melanogaster	Metazoa	753		0	False	3
P70444	Mus musculus	Metazoa	195		0	False	4
P40457	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1679		0	False	1
Q07534	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	307		0	True	2
Q9FJJ3	Arabidopsis thaliana	Viridiplantae	309		0	False	2
Q12143	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	216		0	False	3
Q8CBX0	Mus musculus	Metazoa	802		0	True	2
P42695	Homo sapiens	Metazoa	1498		0	False	4
O13936	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	990		0	False	3
Q12285	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	212		0	False	4
O74489	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	329		0	False	0
Q9CQT6	Mus musculus	Metazoa	229		0	False	3
Q6VNB8	Mus musculus	Metazoa	3508		0	False	1
Q7Z2D5	Homo sapiens	Metazoa	763		0	True	3
P39990	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	126		0	False	4
Q8GWA2	Arabidopsis thaliana	Viridiplantae	273		0	False	2
Q08231	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	455		0	False	4
Q07684	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	458		0	False	3
O88708	Mus musculus	Metazoa	433		0	False	1
Q08961	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	583		0	False	3
Q13352	Homo sapiens	Metazoa	177		0	False	0
P58334	Mus musculus	Metazoa	251		0	False	4
Q9H0A8	Homo sapiens	Metazoa	199		0	False	4
G5EEU2	Caenorhabditis elegans	Metazoa	714		0	False	2
Q23405	Caenorhabditis elegans	Metazoa	842		0	False	4
Q07799	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	665		0	False	3
Q03713	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	159		0	True	1
E9PYL2	Mus musculus	Metazoa	2035		0	False	0
P04040	Homo sapiens	Metazoa	527		0	False	2
Q12789	Homo sapiens	Metazoa	2109		0	False	1
Q94F00	Arabidopsis thaliana	Viridiplantae	371		0	False	3
Q12802	Homo sapiens	Metazoa	2813		0	False	2
Q6J9Q2	Arabidopsis thaliana	Viridiplantae	348		0	False	3
P08050	Rattus norvegicus	Metazoa	382		0	True	0
Q8NBZ0	Homo sapiens	Metazoa	244		0	False	2
Q925N4	Mus musculus	Metazoa	235		0	True	3
G5ED29	Caenorhabditis elegans	Metazoa	959		0	False	1
P38313	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	324		0	False	2
Q7M3M8	Drosophila melanogaster	Metazoa	793		0	False	4
P36131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	295		0	False	2
Q9D1M4	Mus musculus	Metazoa	174		0	False	1
O14141	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	241		0	False	1
Q9FNC7	Arabidopsis thaliana	Viridiplantae	717		0	False	0
Q08282	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	695		0	False	1
P22674	Homo sapiens	Metazoa	350		0	False	0
G5EGA9	Caenorhabditis elegans	Metazoa	345		0	False	0
P0DJ07	Homo sapiens	Metazoa	73		0	True	0
Q03774	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	444		0	False	3
Q9VAS7	Drosophila melanogaster	Metazoa	395		0	True	0
Q9LYB9	Arabidopsis thaliana	Viridiplantae	186		0	False	2
P40848	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	991		0	False	1
Q9Y118	Drosophila melanogaster	Metazoa	431		0	False	0
P82929	Bos taurus	Metazoa	218		0	False	0
Q6PD74	Homo sapiens	Metazoa	315		0	False	1
Q10317	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	193		0	False	0
Q5JTH9	Homo sapiens	Metazoa	1297		0	False	0
Q96LL9	Homo sapiens	Metazoa	226		0	False	4
Q04341	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	121		0	False	0
F8VPJ6	Mus musculus	Metazoa	1459		0	False	2
O54982	Mus musculus	Metazoa	1121		0	True	4
Q86PD7	Drosophila melanogaster	Metazoa	354		0	False	4
P38074	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	348		0	False	0
Q7S054	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	300		0	False	0
Q5M755	Arabidopsis thaliana	Viridiplantae	273		0	False	3
P29747	Drosophila melanogaster	Metazoa	516		0	False	2
Q84VX3	Arabidopsis thaliana	Viridiplantae	626		0	False	3
P36151	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	352		0	False	2
Q96QE3	Homo sapiens	Metazoa	1844		0	False	2
P53266	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	389		0	True	0
C7AJA4	Trypanosoma brucei brucei	Other	406		0	False	2
Q9H1Z4	Homo sapiens	Metazoa	485		0	False	0
Q9LD43	Arabidopsis thaliana	Viridiplantae	769		0	False	1
P33301	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	854		0	False	1
P55039	Homo sapiens	Metazoa	364		0	False	3
Q9LTQ0	Arabidopsis thaliana	Viridiplantae	391		0	False	4
Q14973	Homo sapiens	Metazoa	349		0	True	0
P00973	Homo sapiens	Metazoa	400		0	False	3
O74904	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	122		0	False	4
Q12166	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	604		0	False	0
Q9QYK3	Rattus norvegicus	Metazoa	287		0	False	2
Q9FYS5	Zea mays	Viridiplantae	193		0	False	1
Q9XZT7	Drosophila melanogaster	Metazoa	146		0	False	4
Q01981	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	416		0	False	2
P25582	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	841		0	False	2
Q7X7A4	Oryza sativa subsp. japonica	Viridiplantae	475		0	False	2
Q5SY16	Homo sapiens	Metazoa	702		0	False	1
Q9EQW6	Mus musculus	Metazoa	323		0	False	2
P36093	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	366		0	False	0
Q9SD80	Arabidopsis thaliana	Viridiplantae	54		0	True	4
P40156	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	214		0	False	1
Q38FI2	Trypanosoma brucei brucei (strain 927/4 GUTat10.1)	Other	143		0	False	2
P07213	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	617		0	True	2
O14867	Homo sapiens	Metazoa	736		0	False	4
O74462	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	452		0	False	2
O82804	Arabidopsis thaliana	Viridiplantae	695		0	False	2
Q7L592	Homo sapiens	Metazoa	441		0	False	4
Q9VEC1	Drosophila melanogaster	Metazoa	642		0	False	4
Q9QY02	Rattus norvegicus	Metazoa	738		0	False	1
Q9UT23	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	834		0	False	1
Q12180	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1030		0	False	3
Q9XIP2	Arabidopsis thaliana	Viridiplantae	505		0	False	4
Q4WF55	Aspergillus fumigatus (strain ATCC MYA-4609 / CBS 101355 / FGSC A1100 / Af293)	Fungi	462		0	False	2
P53913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	173		0	False	3
Q0VD86	Homo sapiens	Metazoa	236		0	False	2
P42698	Arabidopsis thaliana	Viridiplantae	387		0	False	1
Q7LL22	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	462		0	False	0
P42945	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1769		0	False	0
P57680	Mus musculus	Metazoa	1005		0	True	2
Q24322	Drosophila melanogaster	Metazoa	899		0	True	0
Q8R0N6	Mus musculus	Metazoa	465		0	False	0
Q08422	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	150		0	False	4
Q6PJ21	Homo sapiens	Metazoa	355		0	False	1
Q9FXI5	Arabidopsis thaliana	Viridiplantae	794		0	False	2
Q6Q5X2	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	51		0	False	2
P54789	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	707		0	False	4
D3YN49	Xenopus laevis	Metazoa	316		0	False	3
O09053	Mus musculus	Metazoa	1401		0	False	2
P09368	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	476		0	False	2
Q75WB5	Bos taurus	Metazoa	1288		0	False	2
Q9Y803	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	127		0	False	0
Q9VAW5	Drosophila melanogaster	Metazoa	1673		0	False	2
Q42564	Arabidopsis thaliana	Viridiplantae	287		0	False	2
Q9LEX1	Arabidopsis thaliana	Viridiplantae	510		0	True	0
P20240	Drosophila melanogaster	Metazoa	424		0	False	3
Q8N699	Homo sapiens	Metazoa	235		0	False	0
Q12020	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	392		0	False	0
Q9Y6W3	Homo sapiens	Metazoa	813		0	False	1
Q09406	Caenorhabditis elegans	Metazoa	534		0	False	3
P48987	Drosophila melanogaster	Metazoa	312		0	False	1
Q62769	Rattus norvegicus	Metazoa	1622		0	False	3
O13710	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1076		0	False	3
F4I443	Arabidopsis thaliana	Viridiplantae	714		0	False	2
P46951	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	817		0	False	0
P37090	Rattus norvegicus	Metazoa	638		0	True	0
Q8WV24	Homo sapiens	Metazoa	401		0	False	0
O60566	Homo sapiens	Metazoa	1050		0	False	2
A0A0B5LB55	Penicillium brevicompactum	Fungi	433		0	False	4
Q9LU68	Arabidopsis thaliana	Viridiplantae	435		0	False	1
P48015	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	400		0	False	4
Q9HD33	Homo sapiens	Metazoa	250		0	False	2
Q9BSH3	Homo sapiens	Metazoa	213		0	False	0
P32796	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	670		0	False	3
P53972	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	490		0	False	1
Q5T5X7	Homo sapiens	Metazoa	828		0	False	3
P13231	Dictyostelium discoideum	Other	118		0	False	4
P23804	Mus musculus	Metazoa	489		0	False	3
Q01163	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	450		0	False	3
F4KCE9	Arabidopsis thaliana	Viridiplantae	598		0	False	4
P97855	Mus musculus	Metazoa	465		0	False	2
Q6WN19	Rattus norvegicus	Metazoa	469		0	False	2
Q92759	Homo sapiens	Metazoa	462		0	False	3
Q811H0	Mus musculus	Metazoa	420		0	False	0
Q9DBL9	Mus musculus	Metazoa	351		0	False	0
P34218	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	831		0	False	1
Q19360	Caenorhabditis elegans	Metazoa	430		0	False	3
A0A2I0BUK1	Plasmodium falciparum (isolate NF54)	Other	893		0	False	0
Q8K299	Mus musculus	Metazoa	491		0	True	3
P54105	Homo sapiens	Metazoa	237		0	False	3
O14253	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	780		0	False	4
Q96MT3	Homo sapiens	Metazoa	831		0	False	2
Q8LJT8	Arabidopsis thaliana	Viridiplantae	743		0	False	0
Q60676	Mus musculus	Metazoa	499		0	False	3
Q9ZS51	Arabidopsis thaliana	Viridiplantae	190		0	True	3
P36525	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	258		0	False	2
Q80Z29	Rattus norvegicus	Metazoa	491		0	False	4
P0DP99	Mus musculus	Metazoa	47		0	True	4
P53067	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1004		0	False	0
Q61069	Mus musculus	Metazoa	310		0	False	1
Q8C4V4	Mus musculus	Metazoa	428		0	False	1
Q00361	Bos taurus	Metazoa	71		0	False	2
Q84JH7	Arabidopsis thaliana	Viridiplantae	225		0	False	3
Q86WV6	Homo sapiens	Metazoa	379		0	True	1
Q9HGN4	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	151		0	False	2
Q9SUT5	Arabidopsis thaliana	Viridiplantae	358		0	False	0
B1B534	Oryza sativa subsp. japonica	Viridiplantae	475		0	False	2
Q9VNS0	Drosophila melanogaster	Metazoa	459		0	False	4
Q9W1X4	Drosophila melanogaster	Metazoa	1711		0	False	1
Q42606	Arabidopsis thaliana	Viridiplantae	369		0	False	0
O43818	Homo sapiens	Metazoa	475		0	False	3
Q96CB8	Homo sapiens	Metazoa	462		0	False	0
Q9C5Z3	Arabidopsis thaliana	Viridiplantae	441		0	False	4
Q96QF0	Homo sapiens	Metazoa	476		0	False	2
Q9U2M1	Caenorhabditis elegans	Metazoa	1499		0	False	3
Q8IQG1	Drosophila melanogaster	Metazoa	566		0	False	3
O54699	Rattus norvegicus	Metazoa	456		0	True	1
Q8H1E5	Arabidopsis thaliana	Viridiplantae	783		0	False	4
Q9SXZ2	Arabidopsis thaliana	Viridiplantae	175		0	False	0
P21826	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	554		0	False	1
P28004	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	379		0	False	3
Q71BG9	Solanum lycopersicum	Viridiplantae	861		0	False	0
Q7Z6G3	Homo sapiens	Metazoa	386		0	False	1
Q810M6	Mus musculus	Metazoa	228		0	False	4
Q94ID2	Arabidopsis thaliana	Viridiplantae	330		0	False	2
Q9QY24	Mus musculus	Metazoa	411		0	False	2
Q20716	Caenorhabditis elegans	Metazoa	267		0	False	3
O43715	Homo sapiens	Metazoa	76		0	False	0
Q9NP98	Homo sapiens	Metazoa	299		0	False	0
P36036	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	203		0	False	1
Q7SH52	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	1168		0	False	0
Q9UP83	Homo sapiens	Metazoa	860		0	False	2
P24929	Nicotiana tabacum	Viridiplantae	186		0	False	2
B9DFX7	Arabidopsis thaliana	Viridiplantae	883		0	False	4
Q9UKA1	Homo sapiens	Metazoa	691		0	False	3
Q9USR9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	643		0	False	4
O74374	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	554		0	False	0
O22160	Arabidopsis thaliana	Viridiplantae	224		0	False	2
Q9NX70	Homo sapiens	Metazoa	200		0	False	2
Q9VLD6	Drosophila melanogaster	Metazoa	315		0	False	1
C4LY96	Entamoeba histolytica (strain ATCC 30459 / HM-1:IMSS / ABRM)	Other	1151		0	False	4
Q5C9Z4	Homo sapiens	Metazoa	860		0	False	0
Q60680	Mus musculus	Metazoa	745		0	False	2
Q6IN84	Homo sapiens	Metazoa	353		0	False	4
Q07913	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	336		0	False	3
Q9M2Q6	Arabidopsis thaliana	Viridiplantae	354		0	False	3
Q10164	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1275		0	False	2
Q06214	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	492		0	False	3
Q04002	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	1493		0	False	4
P15325	Emericella nidulans (strain FGSC A4 / ATCC 38163 / CBS 112.46 / NRRL 194 / M139)	Fungi	533		0	True	4
O88892	Mus musculus	Metazoa	62		0	False	4
Q9UUG9	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	1339		0	False	1
Q9H3K6	Homo sapiens	Metazoa	86		0	False	2
P62857	Homo sapiens	Metazoa	69		0	False	4
P38880	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	579		0	False	4
Q39056	Arabidopsis thaliana	Viridiplantae	270		0	False	0
Q23544	Caenorhabditis elegans	Metazoa	508		0	True	0
Q9H4Q4	Homo sapiens	Metazoa	367		0	False	2
Q39161	Arabidopsis thaliana	Viridiplantae	586		0	False	4
O35710	Mus musculus	Metazoa	429		0	False	3
Q09873	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	420		0	False	2
P32493	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	518		0	False	2
Q9SQR5	Arabidopsis thaliana	Viridiplantae	554		0	False	0
G1XJN1	Arthrobotrys oligospora (strain ATCC 24927 / CBS 115.81 / DSM 1491)	Fungi	401		0	True	1
Q9SJ50	Arabidopsis thaliana	Viridiplantae	333		0	False	4
P22798	Spinacia oleracea	Viridiplantae	271		0	False	2
Q9UKK3	Homo sapiens	Metazoa	1724		0	False	4
Q9DC04	Mus musculus	Metazoa	966		0	False	3
A6H8H2	Mus musculus	Metazoa	1906		0	False	0
Q5RHB5	Danio rerio	Metazoa	1447		0	False	3
O13927	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	201		0	False	3
Q93ZG9	Arabidopsis thaliana	Viridiplantae	477		0	False	4
Q9VYQ0	Drosophila melanogaster	Metazoa	172		0	False	4
Q95U54	Drosophila melanogaster	Metazoa	959		0	False	3
Q9VAB8	Drosophila melanogaster	Metazoa	457		0	False	1
P19824	Chlamydomonas reinhardtii	Viridiplantae	375		0	False	1
O88873	Rattus norvegicus	Metazoa	529		0	False	3
Q8LPQ5	Arabidopsis thaliana	Viridiplantae	1254		0	False	0
Q1K4P1	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	129		0	False	4
Q8IUR7	Homo sapiens	Metazoa	673		0	False	3
E9QDC5	Danio rerio	Metazoa	294		0	True	4
Q9P7P1	Schizosaccharomyces pombe (strain 972 / ATCC 24843)	Fungi	147		0	False	3
Q42736	Flaveria pringlei	Viridiplantae	956		0	False	0
P38345	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	138		0	False	2
Q9HD15	Homo sapiens	Metazoa	224		0	False	1
Q8H1D3	Arabidopsis thaliana	Viridiplantae	571		0	False	2
O23299	Arabidopsis thaliana	Viridiplantae	240		0	False	3
A7DTF0	Caenorhabditis elegans	Metazoa	337		0	False	4
Q9HD23	Homo sapiens	Metazoa	443		0	False	2
P54113	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	591		0	False	2
Q04083	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	370		0	True	3
Q8RWL4	Arabidopsis thaliana	Viridiplantae	349		0	False	3
Q9FMW8	Arabidopsis thaliana	Viridiplantae	354		0	False	3
U9W802	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	307		0	False	3
P62750	Homo sapiens	Metazoa	156		0	False	4
Q31708	Arabidopsis thaliana	Viridiplantae	362		0	False	3
P38208	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	133		0	False	1
P40568	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	576		0	False	0
Q05131	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	434		0	True	2
P93740	Arabidopsis thaliana	Viridiplantae	280		0	False	0
Q16774	Homo sapiens	Metazoa	197		0	False	4
Q8N5G0	Homo sapiens	Metazoa	67		0	True	2
P42338	Homo sapiens	Metazoa	1070		0	False	2
Q12181	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	623		0	False	1
P23351	Neurospora crassa (strain ATCC 24698 / 74-OR23-1A / CBS 708.71 / DSM 1257 / FGSC 987)	Fungi	508		0	False	2
P12198	Nicotiana tabacum	Viridiplantae	55		0	False	4
Q99177	Saccharomyces cerevisiae (strain ATCC 204508 / S288c)	Fungi	341		0	False	1
Q9SNX8	Apium graveolens	Viridiplantae	496		0	False	4
Q8NFH4	Homo sapiens	Metazoa	326		0	False	0
